state,pincode,year,quater,registered_user
himachal pradesh,173001,2018,q4,6284
himachal pradesh,173205,2019,q1,56637
himachal pradesh,174101,2019,q1,28081
himachal pradesh,173025,2019,q1,17415
himachal pradesh,173212,2019,q1,12770
himachal pradesh,175131,2019,q1,11959
himachal pradesh,171001,2019,q1,11430
himachal pradesh,175001,2019,q1,9174
himachal pradesh,174303,2019,q1,8340
himachal pradesh,176001,2019,q1,8058
himachal pradesh,173001,2019,q1,7691
himachal pradesh,173205,2019,q2,63870
himachal pradesh,174101,2019,q2,31906
himachal pradesh,173025,2019,q2,19851
himachal pradesh,173212,2019,q2,15049
himachal pradesh,175131,2019,q2,14034
himachal pradesh,171001,2019,q2,13320
himachal pradesh,175001,2019,q2,10832
himachal pradesh,176001,2019,q2,9780
himachal pradesh,174303,2019,q2,9747
himachal pradesh,176061,2019,q2,9130
himachal pradesh,173205,2019,q3,70222
himachal pradesh,174101,2019,q3,35428
himachal pradesh,173025,2019,q3,22094
himachal pradesh,173212,2019,q3,17220
himachal pradesh,175131,2019,q3,15731
himachal pradesh,171001,2019,q3,14882
himachal pradesh,175001,2019,q3,12394
himachal pradesh,176001,2019,q3,11173
himachal pradesh,174303,2019,q3,10978
himachal pradesh,171003,2019,q3,10399
himachal pradesh,173205,2019,q4,77412
himachal pradesh,174101,2019,q4,39379
himachal pradesh,173025,2019,q4,24538
himachal pradesh,173212,2019,q4,19051
himachal pradesh,175131,2019,q4,17472
himachal pradesh,171001,2019,q4,16323
himachal pradesh,175001,2019,q4,13750
himachal pradesh,176001,2019,q4,12379
himachal pradesh,174303,2019,q4,12230
himachal pradesh,176061,2019,q4,11618
himachal pradesh,173205,2020,q1,85023
himachal pradesh,174101,2020,q1,43696
himachal pradesh,173025,2020,q1,27182
himachal pradesh,173212,2020,q1,20947
himachal pradesh,175131,2020,q1,19230
himachal pradesh,171001,2020,q1,17895
himachal pradesh,175001,2020,q1,15177
himachal pradesh,176001,2020,q1,14023
himachal pradesh,174303,2020,q1,13586
himachal pradesh,176310,2020,q1,13081
himachal pradesh,173205,2020,q2,93348
himachal pradesh,174101,2020,q2,48771
himachal pradesh,173025,2020,q2,30216
himachal pradesh,173212,2020,q2,22621
himachal pradesh,175131,2020,q2,20572
himachal pradesh,171001,2020,q2,19328
himachal pradesh,175001,2020,q2,16849
himachal pradesh,176001,2020,q2,15644
himachal pradesh,174303,2020,q2,15168
himachal pradesh,176310,2020,q2,14833
himachal pradesh,173205,2020,q3,101524
himachal pradesh,174101,2020,q3,53414
himachal pradesh,173025,2020,q3,33220
himachal pradesh,173212,2020,q3,24316
himachal pradesh,175131,2020,q3,22105
himachal pradesh,171001,2020,q3,20882
himachal pradesh,175001,2020,q3,18324
himachal pradesh,176001,2020,q3,17152
himachal pradesh,174303,2020,q3,16548
himachal pradesh,176310,2020,q3,16421
himachal pradesh,173205,2020,q4,110995
himachal pradesh,174101,2020,q4,58396
himachal pradesh,173025,2020,q4,36256
himachal pradesh,173212,2020,q4,26251
himachal pradesh,175131,2020,q4,24257
himachal pradesh,171001,2020,q4,22628
himachal pradesh,175001,2020,q4,19932
himachal pradesh,176001,2020,q4,18553
himachal pradesh,176310,2020,q4,18098
himachal pradesh,174303,2020,q4,17862
himachal pradesh,173205,2021,q1,120028
himachal pradesh,174101,2021,q1,63010
himachal pradesh,173025,2021,q1,39145
himachal pradesh,173212,2021,q1,28099
himachal pradesh,175131,2021,q1,26308
himachal pradesh,171001,2021,q1,24282
himachal pradesh,175001,2021,q1,21401
himachal pradesh,176001,2021,q1,19889
himachal pradesh,176310,2021,q1,19502
himachal pradesh,174303,2021,q1,19161
himachal pradesh,173205,2021,q2,128445
himachal pradesh,174101,2021,q2,67535
himachal pradesh,173025,2021,q2,41910
himachal pradesh,173212,2021,q2,30003
himachal pradesh,175131,2021,q2,28068
himachal pradesh,171001,2021,q2,25888
himachal pradesh,175001,2021,q2,22836
himachal pradesh,176001,2021,q2,21257
himachal pradesh,176310,2021,q2,20908
himachal pradesh,174303,2021,q2,20508
himachal pradesh,173205,2021,q3,138260
himachal pradesh,174101,2021,q3,72710
himachal pradesh,173025,2021,q3,45026
himachal pradesh,173212,2021,q3,32132
himachal pradesh,175131,2021,q3,30015
himachal pradesh,171001,2021,q3,27667
himachal pradesh,175001,2021,q3,24453
himachal pradesh,176001,2021,q3,22876
himachal pradesh,176310,2021,q3,22418
himachal pradesh,174303,2021,q3,22067
himachal pradesh,173205,2021,q4,148059
himachal pradesh,174101,2021,q4,77954
himachal pradesh,173025,2021,q4,48141
himachal pradesh,173212,2021,q4,34260
himachal pradesh,175131,2021,q4,31988
himachal pradesh,171001,2021,q4,29456
himachal pradesh,175001,2021,q4,26040
himachal pradesh,176001,2021,q4,24421
himachal pradesh,176310,2021,q4,23938
himachal pradesh,174303,2021,q4,23494
himachal pradesh,173205,2022,q1,157444
himachal pradesh,174101,2022,q1,83008
himachal pradesh,173025,2022,q1,51122
himachal pradesh,173212,2022,q1,36295
himachal pradesh,175131,2022,q1,33781
himachal pradesh,171001,2022,q1,31090
himachal pradesh,175001,2022,q1,27584
himachal pradesh,176001,2022,q1,25946
himachal pradesh,176310,2022,q1,25418
himachal pradesh,174303,2022,q1,24940
himachal pradesh,173205,2022,q2,166449
himachal pradesh,174101,2022,q2,87920
himachal pradesh,173025,2022,q2,54009
himachal pradesh,173212,2022,q2,38203
himachal pradesh,175131,2022,q2,35511
himachal pradesh,171001,2022,q2,32684
himachal pradesh,175001,2022,q2,29069
himachal pradesh,176001,2022,q2,27332
himachal pradesh,176310,2022,q2,26787
himachal pradesh,174303,2022,q2,26283
himachal pradesh,173205,2022,q3,175904
himachal pradesh,174101,2022,q3,92820
himachal pradesh,173025,2022,q3,56931
himachal pradesh,173212,2022,q3,40204
himachal pradesh,175131,2022,q3,37302
himachal pradesh,171001,2022,q3,34261
himachal pradesh,175001,2022,q3,30499
himachal pradesh,176001,2022,q3,28749
himachal pradesh,176310,2022,q3,28132
himachal pradesh,174303,2022,q3,27631
himachal pradesh,173205,2022,q4,185427
himachal pradesh,174101,2022,q4,97287
himachal pradesh,173025,2022,q4,59665
himachal pradesh,173212,2022,q4,42153
himachal pradesh,175131,2022,q4,38954
himachal pradesh,171001,2022,q4,35912
himachal pradesh,175001,2022,q4,31959
himachal pradesh,176001,2022,q4,30045
himachal pradesh,176310,2022,q4,29369
himachal pradesh,174303,2022,q4,28849
jammu & kashmir,182101,2018,q1,5269
jammu & kashmir,193201,2018,q1,5007
jammu & kashmir,180001,2018,q1,4190
jammu & kashmir,192231,2018,q1,3395
jammu & kashmir,180005,2018,q1,3065
jammu & kashmir,190001,2018,q1,2944
jammu & kashmir,180020,2018,q1,2936
jammu & kashmir,192301,2018,q1,2818
jammu & kashmir,180012,2018,q1,2709
jammu & kashmir,180004,2018,q1,2652
jammu & kashmir,193201,2018,q2,7986
jammu & kashmir,182101,2018,q2,7438
jammu & kashmir,180001,2018,q2,5723
jammu & kashmir,192231,2018,q2,4802
jammu & kashmir,180005,2018,q2,4422
jammu & kashmir,190001,2018,q2,4375
jammu & kashmir,193121,2018,q2,4365
jammu & kashmir,191111,2018,q2,4273
jammu & kashmir,180020,2018,q2,4135
jammu & kashmir,192301,2018,q2,3898
jammu & kashmir,182101,2018,q3,9601
jammu & kashmir,193201,2018,q3,9032
jammu & kashmir,180001,2018,q3,7476
jammu & kashmir,192231,2018,q3,5979
jammu & kashmir,190001,2018,q3,5943
jammu & kashmir,180005,2018,q3,5879
jammu & kashmir,180020,2018,q3,5517
jammu & kashmir,180012,2018,q3,5263
jammu & kashmir,191111,2018,q3,5198
jammu & kashmir,193121,2018,q3,5135
jammu & kashmir,182101,2018,q4,12478
jammu & kashmir,193201,2018,q4,10528
jammu & kashmir,180001,2018,q4,9527
jammu & kashmir,190001,2018,q4,7532
jammu & kashmir,180005,2018,q4,7450
jammu & kashmir,192231,2018,q4,7241
jammu & kashmir,180020,2018,q4,7223
jammu & kashmir,180012,2018,q4,6736
jammu & kashmir,180004,2018,q4,6478
jammu & kashmir,181133,2018,q4,6469
jammu & kashmir,182101,2019,q1,14885
jammu & kashmir,193201,2019,q1,12289
jammu & kashmir,180001,2019,q1,11156
jammu & kashmir,192231,2019,q1,9231
jammu & kashmir,190001,2019,q1,8932
jammu & kashmir,180005,2019,q1,8654
jammu & kashmir,180020,2019,q1,8424
jammu & kashmir,191111,2019,q1,8024
jammu & kashmir,180012,2019,q1,7868
jammu & kashmir,181133,2019,q1,7825
jammu & kashmir,182101,2019,q2,17029
jammu & kashmir,193201,2019,q2,14189
jammu & kashmir,180001,2019,q2,13015
jammu & kashmir,192231,2019,q2,10950
jammu & kashmir,190001,2019,q2,10288
jammu & kashmir,180005,2019,q2,10139
jammu & kashmir,180020,2019,q2,9908
jammu & kashmir,191111,2019,q2,9583
jammu & kashmir,180012,2019,q2,9196
jammu & kashmir,181133,2019,q2,9169
jammu & kashmir,182101,2019,q3,17993
jammu & kashmir,193201,2019,q3,14355
jammu & kashmir,180001,2019,q3,13902
jammu & kashmir,192231,2019,q3,11203
jammu & kashmir,190001,2019,q3,10800
jammu & kashmir,180005,2019,q3,10724
jammu & kashmir,180020,2019,q3,10547
jammu & kashmir,180012,2019,q3,9751
jammu & kashmir,181133,2019,q3,9744
jammu & kashmir,191111,2019,q3,9704
jammu & kashmir,182101,2019,q4,18455
jammu & kashmir,193201,2019,q4,14382
jammu & kashmir,180001,2019,q4,14240
jammu & kashmir,192231,2019,q4,11233
jammu & kashmir,190001,2019,q4,10986
jammu & kashmir,180005,2019,q4,10954
jammu & kashmir,180020,2019,q4,10919
jammu & kashmir,180012,2019,q4,10065
jammu & kashmir,181133,2019,q4,10023
jammu & kashmir,191111,2019,q4,9753
jammu & kashmir,182101,2020,q1,20047
jammu & kashmir,180001,2020,q1,15358
jammu & kashmir,193201,2020,q1,15255
jammu & kashmir,192231,2020,q1,12168
jammu & kashmir,180020,2020,q1,11937
jammu & kashmir,180005,2020,q1,11815
jammu & kashmir,190001,2020,q1,11750
jammu & kashmir,181133,2020,q1,11049
jammu & kashmir,180012,2020,q1,10825
jammu & kashmir,191111,2020,q1,10439
jammu & kashmir,182101,2020,q2,22972
jammu & kashmir,180001,2020,q2,17564
jammu & kashmir,193201,2020,q2,16682
jammu & kashmir,180020,2020,q2,13753
jammu & kashmir,192231,2020,q2,13474
jammu & kashmir,180005,2020,q2,13447
jammu & kashmir,190001,2020,q2,12915
jammu & kashmir,181133,2020,q2,12861
jammu & kashmir,180012,2020,q2,11985
jammu & kashmir,191111,2020,q2,11722
jammu & kashmir,182101,2020,q3,25681
jammu & kashmir,180001,2020,q3,19818
jammu & kashmir,193201,2020,q3,18089
jammu & kashmir,180020,2020,q3,15552
jammu & kashmir,180005,2020,q3,15175
jammu & kashmir,192231,2020,q3,14748
jammu & kashmir,181133,2020,q3,14610
jammu & kashmir,190001,2020,q3,14402
jammu & kashmir,180012,2020,q3,13333
jammu & kashmir,184121,2020,q3,13160
jammu & kashmir,182101,2020,q4,28888
jammu & kashmir,180001,2020,q4,22613
jammu & kashmir,193201,2020,q4,20269
jammu & kashmir,180020,2020,q4,17601
jammu & kashmir,180005,2020,q4,17328
jammu & kashmir,192231,2020,q4,16498
jammu & kashmir,181133,2020,q4,16439
jammu & kashmir,190001,2020,q4,16265
jammu & kashmir,180012,2020,q4,14882
jammu & kashmir,184121,2020,q4,14784
jammu & kashmir,182101,2021,q1,31390
jammu & kashmir,180001,2021,q1,24595
jammu & kashmir,193201,2021,q1,22099
jammu & kashmir,180020,2021,q1,19151
jammu & kashmir,180005,2021,q1,18879
jammu & kashmir,192231,2021,q1,17958
jammu & kashmir,181133,2021,q1,17860
jammu & kashmir,190001,2021,q1,17690
jammu & kashmir,180012,2021,q1,16221
jammu & kashmir,184121,2021,q1,16051
jammu & kashmir,182101,2021,q2,33659
jammu & kashmir,180001,2021,q2,26276
jammu & kashmir,193201,2021,q2,23642
jammu & kashmir,180020,2021,q2,20467
jammu & kashmir,180005,2021,q2,20198
jammu & kashmir,192231,2021,q2,19265
jammu & kashmir,181133,2021,q2,19148
jammu & kashmir,190001,2021,q2,18895
jammu & kashmir,180012,2021,q2,17346
jammu & kashmir,184121,2021,q2,17237
jammu & kashmir,182101,2021,q3,36192
jammu & kashmir,180001,2021,q3,28186
jammu & kashmir,193201,2021,q3,25344
jammu & kashmir,180020,2021,q3,21927
jammu & kashmir,180005,2021,q3,21649
jammu & kashmir,192231,2021,q3,20723
jammu & kashmir,181133,2021,q3,20600
jammu & kashmir,190001,2021,q3,20246
jammu & kashmir,184121,2021,q3,18662
jammu & kashmir,180012,2021,q3,18569
jammu & kashmir,182101,2021,q4,38671
jammu & kashmir,180001,2021,q4,30020
jammu & kashmir,193201,2021,q4,27105
jammu & kashmir,180020,2021,q4,23401
jammu & kashmir,180005,2021,q4,23128
jammu & kashmir,192231,2021,q4,22118
jammu & kashmir,181133,2021,q4,22005
jammu & kashmir,190001,2021,q4,21611
jammu & kashmir,184121,2021,q4,20002
jammu & kashmir,180012,2021,q4,19767
jammu & kashmir,182101,2022,q1,41063
jammu & kashmir,180001,2022,q1,31758
jammu & kashmir,193201,2022,q1,28829
jammu & kashmir,180020,2022,q1,24799
jammu & kashmir,180005,2022,q1,24442
jammu & kashmir,192231,2022,q1,23555
jammu & kashmir,181133,2022,q1,23359
jammu & kashmir,190001,2022,q1,22898
jammu & kashmir,184121,2022,q1,21297
jammu & kashmir,180012,2022,q1,20947
jammu & kashmir,182101,2022,q2,43312
jammu & kashmir,180001,2022,q2,33417
jammu & kashmir,193201,2022,q2,30410
jammu & kashmir,180020,2022,q2,26109
jammu & kashmir,180005,2022,q2,25723
jammu & kashmir,192231,2022,q2,24821
jammu & kashmir,181133,2022,q2,24618
jammu & kashmir,190001,2022,q2,24126
jammu & kashmir,184121,2022,q2,22450
jammu & kashmir,180012,2022,q2,22048
jammu & kashmir,182101,2022,q3,45610
jammu & kashmir,180001,2022,q3,35165
jammu & kashmir,193201,2022,q3,31990
jammu & kashmir,180020,2022,q3,27497
jammu & kashmir,180005,2022,q3,27083
jammu & kashmir,192231,2022,q3,26129
jammu & kashmir,181133,2022,q3,25935
jammu & kashmir,190001,2022,q3,25369
jammu & kashmir,184121,2022,q3,23655
jammu & kashmir,180012,2022,q3,23216
jammu & kashmir,182101,2022,q4,47853
jammu & kashmir,180001,2022,q4,36869
jammu & kashmir,193201,2022,q4,33394
jammu & kashmir,180020,2022,q4,28871
jammu & kashmir,180005,2022,q4,28384
jammu & kashmir,192231,2022,q4,27354
jammu & kashmir,181133,2022,q4,27194
jammu & kashmir,190001,2022,q4,26613
jammu & kashmir,184121,2022,q4,24660
jammu & kashmir,180012,2022,q4,24303
jharkhand,834001,2018,q1,48548
jharkhand,826001,2018,q1,25207
jharkhand,827013,2018,q1,21680
jharkhand,831001,2018,q1,15661
jharkhand,825303,2018,q1,13476
jharkhand,834002,2018,q1,13270
jharkhand,832108,2018,q1,12041
jharkhand,834008,2018,q1,10546
jharkhand,825409,2018,q1,10069
jharkhand,834005,2018,q1,10018
jharkhand,834001,2018,q2,65047
jharkhand,826001,2018,q2,34164
jharkhand,827013,2018,q2,29476
jharkhand,831001,2018,q2,21281
jharkhand,825303,2018,q2,18569
jharkhand,834002,2018,q2,17708
jharkhand,832108,2018,q2,16695
jharkhand,834008,2018,q2,14151
jharkhand,825409,2018,q2,13519
jharkhand,834005,2018,q2,13446
jharkhand,834001,2018,q3,78932
jharkhand,826001,2018,q3,40717
jharkhand,827013,2018,q3,34760
jharkhand,831001,2018,q3,26182
jharkhand,825303,2018,q3,23130
jharkhand,834002,2018,q3,21287
jharkhand,832108,2018,q3,20744
jharkhand,834008,2018,q3,17266
jharkhand,825409,2018,q3,16594
jharkhand,834005,2018,q3,16556
jharkhand,834001,2018,q4,96208
jharkhand,826001,2018,q4,48832
jharkhand,827013,2018,q4,41506
jharkhand,831001,2018,q4,31957
jharkhand,825303,2018,q4,28344
jharkhand,834002,2018,q4,25949
jharkhand,832108,2018,q4,25666
jharkhand,834008,2018,q4,20840
jharkhand,825409,2018,q4,20532
jharkhand,834005,2018,q4,20264
jharkhand,834001,2019,q1,112703
jharkhand,826001,2019,q1,56790
jharkhand,827013,2019,q1,48155
jharkhand,831001,2019,q1,37652
jharkhand,825303,2019,q1,33318
jharkhand,834002,2019,q1,30520
jharkhand,832108,2019,q1,29975
jharkhand,834008,2019,q1,24357
jharkhand,825409,2019,q1,24233
jharkhand,834005,2019,q1,24142
jharkhand,834001,2019,q2,128715
jharkhand,826001,2019,q2,64230
jharkhand,827013,2019,q2,53157
jharkhand,831001,2019,q2,42814
jharkhand,825303,2019,q2,37882
jharkhand,834002,2019,q2,34707
jharkhand,832108,2019,q2,33258
jharkhand,834008,2019,q2,27603
jharkhand,825409,2019,q2,27261
jharkhand,834005,2019,q2,27249
jharkhand,834001,2019,q3,144151
jharkhand,826001,2019,q3,71185
jharkhand,827013,2019,q3,58368
jharkhand,831001,2019,q3,47767
jharkhand,825303,2019,q3,42673
jharkhand,834002,2019,q3,38891
jharkhand,832108,2019,q3,36551
jharkhand,815353,2019,q3,32458
jharkhand,834008,2019,q3,30854
jharkhand,834005,2019,q3,30404
jharkhand,834001,2019,q4,158095
jharkhand,826001,2019,q4,78310
jharkhand,827013,2019,q4,64768
jharkhand,831001,2019,q4,52005
jharkhand,825303,2019,q4,47530
jharkhand,834002,2019,q4,42526
jharkhand,832108,2019,q4,40181
jharkhand,815353,2019,q4,39881
jharkhand,834008,2019,q4,33864
jharkhand,834005,2019,q4,33595
jharkhand,834001,2020,q1,171313
jharkhand,826001,2020,q1,84718
jharkhand,827013,2020,q1,70085
jharkhand,831001,2020,q1,56392
jharkhand,825303,2020,q1,52292
jharkhand,815353,2020,q1,47822
jharkhand,834002,2020,q1,46195
jharkhand,832108,2020,q1,43921
jharkhand,834008,2020,q1,37103
jharkhand,834005,2020,q1,36829
jharkhand,834001,2020,q2,182646
jharkhand,826001,2020,q2,90365
jharkhand,827013,2020,q2,74789
jharkhand,831001,2020,q2,59952
jharkhand,815353,2020,q2,58445
jharkhand,825303,2020,q2,56067
jharkhand,834002,2020,q2,50114
jharkhand,832108,2020,q2,47351
jharkhand,832107,2020,q2,40344
jharkhand,834008,2020,q2,40189
jharkhand,834001,2020,q3,196754
jharkhand,826001,2020,q3,97514
jharkhand,827013,2020,q3,80521
jharkhand,815353,2020,q3,67713
jharkhand,831001,2020,q3,64865
jharkhand,825303,2020,q3,61329
jharkhand,834002,2020,q3,54546
jharkhand,832108,2020,q3,51168
jharkhand,832107,2020,q3,44659
jharkhand,825409,2020,q3,43832
jharkhand,834001,2020,q4,213049
jharkhand,826001,2020,q4,105475
jharkhand,827013,2020,q4,86858
jharkhand,815353,2020,q4,74586
jharkhand,831001,2020,q4,70171
jharkhand,825303,2020,q4,67450
jharkhand,834002,2020,q4,59435
jharkhand,832108,2020,q4,55326
jharkhand,832107,2020,q4,49040
jharkhand,825409,2020,q4,48011
jharkhand,834001,2021,q1,229343
jharkhand,826001,2021,q1,113312
jharkhand,827013,2021,q1,93171
jharkhand,815353,2021,q1,80609
jharkhand,831001,2021,q1,75214
jharkhand,825303,2021,q1,73360
jharkhand,834002,2021,q1,64001
jharkhand,832108,2021,q1,59500
jharkhand,832107,2021,q1,52876
jharkhand,825409,2021,q1,52059
jharkhand,834001,2021,q2,244918
jharkhand,826001,2021,q2,120936
jharkhand,827013,2021,q2,99483
jharkhand,815353,2021,q2,86679
jharkhand,831001,2021,q2,80242
jharkhand,825303,2021,q2,78418
jharkhand,834002,2021,q2,68322
jharkhand,832108,2021,q2,63618
jharkhand,832107,2021,q2,56542
jharkhand,825409,2021,q2,55831
jharkhand,834001,2021,q3,262227
jharkhand,826001,2021,q3,129475
jharkhand,827013,2021,q3,106574
jharkhand,815353,2021,q3,94024
jharkhand,831001,2021,q3,85789
jharkhand,825303,2021,q3,84208
jharkhand,834002,2021,q3,73117
jharkhand,832108,2021,q3,68282
jharkhand,832107,2021,q3,60699
jharkhand,825409,2021,q3,60264
jharkhand,834001,2021,q4,279897
jharkhand,826001,2021,q4,138132
jharkhand,827013,2021,q4,113698
jharkhand,815353,2021,q4,101090
jharkhand,831001,2021,q4,91432
jharkhand,825303,2021,q4,90123
jharkhand,834002,2021,q4,77941
jharkhand,832108,2021,q4,72950
jharkhand,832107,2021,q4,64891
jharkhand,825409,2021,q4,64659
jharkhand,834001,2022,q1,296441
jharkhand,826001,2022,q1,146243
jharkhand,827013,2022,q1,120585
jharkhand,815353,2022,q1,108014
jharkhand,831001,2022,q1,96699
jharkhand,825303,2022,q1,95743
jharkhand,834002,2022,q1,82470
jharkhand,832108,2022,q1,77368
jharkhand,825409,2022,q1,68925
jharkhand,832107,2022,q1,68755
jharkhand,834001,2022,q2,312393
jharkhand,826001,2022,q2,154052
jharkhand,827013,2022,q2,127298
jharkhand,815353,2022,q2,114546
jharkhand,831001,2022,q2,101772
jharkhand,825303,2022,q2,101120
jharkhand,834002,2022,q2,86847
jharkhand,832108,2022,q2,81602
jharkhand,825409,2022,q2,72941
jharkhand,832107,2022,q2,72439
jharkhand,834001,2022,q3,329046
jharkhand,826001,2022,q3,162195
jharkhand,827013,2022,q3,134187
jharkhand,815353,2022,q3,121429
jharkhand,831001,2022,q3,107039
jharkhand,825303,2022,q3,106810
jharkhand,834002,2022,q3,91392
jharkhand,832108,2022,q3,86036
jharkhand,825409,2022,q3,77097
jharkhand,832107,2022,q3,76283
jharkhand,834001,2022,q4,345775
jharkhand,826001,2022,q4,170390
jharkhand,827013,2022,q4,141023
jharkhand,815353,2022,q4,127685
jharkhand,825303,2022,q4,112498
jharkhand,831001,2022,q4,112288
jharkhand,834002,2022,q4,95925
jharkhand,832108,2022,q4,90318
jharkhand,825409,2022,q4,81101
jharkhand,832107,2022,q4,80065
karnataka,560068,2018,q1,98487
karnataka,560037,2018,q1,75304
karnataka,560076,2018,q1,65302
karnataka,560100,2018,q1,61796
karnataka,560078,2018,q1,61759
karnataka,560043,2018,q1,48734
karnataka,560066,2018,q1,46324
karnataka,560064,2018,q1,42625
karnataka,560058,2018,q1,42501
karnataka,560103,2018,q1,42384
karnataka,560068,2018,q2,128921
karnataka,560037,2018,q2,93771
karnataka,560076,2018,q2,84767
karnataka,560078,2018,q2,81415
karnataka,560100,2018,q2,80283
karnataka,560043,2018,q2,64104
karnataka,560066,2018,q2,59501
karnataka,560058,2018,q2,58732
karnataka,560064,2018,q2,56605
karnataka,560103,2018,q2,54689
karnataka,560068,2018,q3,158659
karnataka,560037,2018,q3,112074
